epoch,train_loss,train_acc,f1,recall
1,0.002453803564562942,43.75,44.876126126126124,43.75
1,0.0041866666740841335,46.09375,44.641242572978555,48.4375
1,0.005597283292298365,48.4375,52.00892857142857,53.125
1,0.007036828633510705,50.0,54.63217338217339,54.6875
1,0.009027627531928246,49.6875,48.24751289609432,48.4375
1,0.010648818329127148,48.4375,42.96855809383444,42.1875
1,0.012348796231578094,49.330357142857146,54.562106918238996,54.6875
1,0.014192674798194808,49.4140625,49.20634920634921,50.0
1,0.015642186607977355,49.65277777777778,51.14606362073201,51.5625
1,0.016864634147196106,50.15625,55.39850560398505,54.6875
1,0.01851038025184111,50.0,48.32395400048936,48.4375
1,0.020529581215044463,48.697916666666664,33.59375,34.375
1,0.022012110084596307,48.91826923076923,51.526945192072425,51.5625
1,0.023568878796967594,49.330357142857146,54.58592777085928,54.6875
1,0.025158451587864845,49.375,50.0,50.0
1,0.02614638517902355,50.1953125,62.272267206477736,62.5
1,0.027814719487320293,50.36764705882353,52.194940476190474,53.125
1,0.029133577012654507,50.954861111111114,58.74480249480249,60.9375
1,0.030638228537458363,50.82236842105263,46.90126050420168,48.4375
1,0.03230397350559331,50.78125,49.20634920634921,50.0
1,0.03336516752688572,51.339285714285715,62.5,62.5
1,0.034551057023833494,51.5625,56.37931034482758,56.25
1,0.035579255283480944,51.90217391304348,58.96834334334334,59.375
1,0.03708056939972772,52.1484375,55.82783018867925,57.8125
1,0.03850605436647781,52.3125,55.18724696356275,56.25
1,0.040184895047033674,52.52403846153846,57.346168017686075,57.8125
1,0.041353809111046066,52.719907407407405,57.843467090775626,57.8125
1,0.04277792467613413,52.734375,53.2624633431085,53.125
1,0.04397074795431561,52.963362068965516,59.375,59.375
1,0.04544130968626099,53.072916666666664,56.50735294117647,56.25
1,0.04667270627587733,53.528225806451616,66.92255933447517,67.1875
1,0.04799206577467196,53.515625,52.18656156156156,53.125
1,0.04899005095163981,53.92992424242424,65.68524096385542,67.1875
1,0.05009931867772883,54.1360294117647,60.90888278388278,60.9375
1,0.05130720582574305,54.285714285714285,59.375,59.375
1,0.05224386640269347,54.77430555555556,71.65178571428572,71.875
1,0.05362934400938978,54.60304054054054,48.75414517317612,48.4375
1,0.0550202162879886,54.358552631578945,45.13888888888889,45.3125
1,0.05601417273283005,54.84775641025641,73.45699779789577,73.4375
