epoch,train_loss,train_acc,f1,recall
1,0.0008759412801626956,45.3125,28.259408602150536,45.3125
1,0.001751195601742677,46.09375,45.73076923076923,46.875
1,0.002627926417673477,47.395833333333336,33.33333333333333,50.0
1,0.00350260433524546,48.046875,33.33333333333333,50.0
1,0.004378651729737869,48.4375,33.33333333333333,50.0
1,0.005252325775647404,49.21875,36.86224489795919,53.125
1,0.006125432824847674,49.776785714285715,36.86224489795919,53.125
1,0.007007295961933907,48.828125,25.03434065934066,42.1875
1,0.00788678785767218,48.263888888888886,26.6304347826087,43.75
1,0.008758888777458307,48.90625,38.667929292929294,54.6875
1,0.009635834832384128,48.86363636363637,31.61184210526316,48.4375
1,0.010514454182350275,48.307291666666664,25.03434065934066,42.1875
1,0.011388234718881472,48.4375,33.33333333333333,50.0
1,0.012262965467843142,48.214285714285715,28.259408602150536,45.3125
1,0.013135376753229084,49.0625,49.69660194174757,60.9375
1,0.014011646009454823,48.53515625,29.05844155844156,40.625
1,0.014885076970765085,48.89705882352941,51.823700410396725,54.6875
1,0.01575861886294201,49.826388888888886,65.49019607843137,65.625
1,0.016632315110076557,50.411184210526315,61.005065480602916,60.9375
1,0.01750489060926919,51.328125,68.9064064064064,68.75
1,0.01837686863210466,51.93452380952381,64.12466024215469,64.0625
1,0.01924820394829066,52.69886363636363,67.65515515515516,68.75
1,0.02012231434234465,52.78532608695652,51.83743952126305,54.6875
1,0.02099416201764887,53.125,56.764558232931726,60.9375
1,0.021868889229466216,53.0,43.31919406150584,50.0
1,0.02274152064564252,53.18509615384615,55.158995416348354,57.8125
1,0.0236161027592842,53.35648148148148,55.71762796027502,57.8125
1,0.024488325522403525,53.738839285714285,62.57075471698113,64.0625
1,0.025359723002019555,54.04094827586207,61.94581280788177,62.5
1,0.026232756975323263,54.322916666666664,62.61083743842364,62.5
1,0.027105026398644302,54.586693548387096,62.86764705882353,62.5
1,0.0279750255021182,55.078125,70.02920846586737,70.3125
1,0.02884814210913398,54.87689393939394,48.32191780821918,48.4375
1,0.029717189645526384,55.2389705882353,67.13074499629354,67.1875
1,0.030589708475151446,55.44642857142857,61.81680161943321,62.5
1,0.03146139577482686,55.685763888888886,64.14148351648352,64.0625
1,0.03233222399998193,55.91216216216216,63.50305782060786,64.0625
1,0.03320066405065132,56.08552631578947,60.88461538461538,62.5
1,0.034069061580330434,56.2900641025641,64.00033975784531,64.0625
1,0.03493536752883834,56.5234375,64.58122469635627,65.625
1,0.03580320212576124,56.63109756097561,60.059148752162095,60.9375
1,0.036671446805650536,56.770833333333336,62.4633431085044,62.5
1,0.03754211668715333,57.08575581395349,70.24595267745953,70.3125
1,0.03840952645046542,57.31534090909091,67.06035262206149,67.1875
1,0.039278797805309296,57.5,63.90625,65.625
1,0.04014267223049896,57.71059782608695,65.57574862096138,67.1875
1,0.04100634293122725,57.8125,58.38870431893687,62.5
1,0.04186945807452154,57.91015625,58.44155844155844,62.5
1,0.0427389575375451,57.8125,47.75649522799576,53.125
1,0.04361554528727676,57.6875,43.75438043173535,51.5625
1,0.04448094903820693,57.84313725490196,62.67232237539766,65.625
1,0.045348606326363304,57.87259615384615,58.29433497536945,59.375
1,0.04621237079904537,57.90094339622642,54.42621816168328,59.375
1,0.04707267293424317,57.986111111111114,61.1336032388664,62.5
1,0.04793617603453723,58.06818181818182,62.05882352941177,62.5
1,0.04880486902865497,58.119419642857146,60.18081761006289,60.9375
1,0.04966854371807792,58.19627192982456,61.93693693693694,62.5
1,0.05052531149351236,58.37823275862069,68.81127450980392,68.75
1,0.05138589178371911,58.527542372881356,67.30792757523855,67.1875
1,0.05223990088761455,58.697916666666664,68.75,68.75
1,0.05311569082315522,58.50409836065574,46.77113880742913,46.875
1,0.0539765687602939,58.64415322580645,66.87438830437972,67.1875
1,0.054843395195826136,58.63095238095238,57.03528002947679,57.8125
1,0.055706644449571165,58.69140625,62.5,62.5
1,0.05655716276831097,58.75,62.202380952380956,62.5
1,0.05740820428337714,58.94886363636363,71.875,71.875
1,0.05825540302979826,59.048507462686565,65.11699507389164,65.625
1,0.059116112237626854,59.05330882352941,59.45465686274509,59.375
1,0.05996961357316585,59.05797101449275,59.6139705882353,59.375
1,0.060808794591764005,59.263392857142854,73.61612702366128,73.4375
1,0.061644870599712985,59.50704225352113,76.54532967032968,76.5625
1,0.0624844025481831,59.67881944444444,71.875,71.875
1,0.06331349307238454,59.867294520547944,73.21698113207546,73.4375
1,0.06416763967335826,59.839527027027025,58.09620174346202,57.8125
1,0.06501295628270717,59.916666666666664,66.30704365079364,65.625
1,0.06582476198673248,60.05345394736842,69.74765258215963,70.3125
1,0.06667005526598054,60.044642857142854,58.96834334334334,59.375
1,0.06751126442292724,60.1161858974359,65.0857843137255,65.625
1,0.06833620557580332,60.18591772151899,65.625,65.625
1,0.06914775261674265,60.37109375,74.90079365079364,75.0
1,0.06998714714339285,60.435956790123456,65.59139784946237,65.625
1,0.07081528218707653,60.480182926829265,63.9308608058608,64.0625
1,0.07161039648332981,60.65512048192771,75.14778325123153,75.0
1,0.07240377464378724,60.84449404761905,76.01938502673798,76.5625
1,0.07322141189466823,60.900735294117645,65.59139784946237,65.625
