epoch,train_loss,train_acc,f1,recall
1,0.0008726217078440117,53.125,36.86224489795919,53.125
1,0.0017602031279091883,48.4375,26.6304347826087,43.75
1,0.002649118879226723,46.354166666666664,25.03434065934066,42.1875
1,0.0035349807203418075,45.703125,26.6304347826087,43.75
1,0.004407514977936793,47.1875,36.86224489795919,53.125
1,0.005282968207441195,47.65625,33.33333333333333,50.0
1,0.006155300321000995,48.4375,36.86224489795919,53.125
1,0.007032297325856758,48.4375,31.61184210526316,48.4375
1,0.007907268450115666,48.611111111111114,33.33333333333333,50.0
1,0.008775976571169767,49.53125,42.35767326732673,57.8125
1,0.009651552246074484,49.43181818181818,31.61184210526316,48.4375
1,0.010517246945939883,50.390625,46.146844660194176,60.9375
1,0.0113812732425603,51.44230769230769,50.029761904761905,64.0625
1,0.012265027698242304,50.44642857142857,20.454545454545453,37.5
1,0.013140707380241819,50.416666666666664,33.33333333333333,50.0
1,0.014015256831742297,50.29296875,31.61184210526316,48.4375
1,0.014892315096927412,50.0,28.259408602150536,45.3125
1,0.01576256804695033,50.34722222222222,40.5,56.25
1,0.016639944805641366,50.0,26.6304347826087,43.75
1,0.017507600438113165,50.390625,42.35767326732673,57.8125
1,0.018382873348515443,50.223214285714285,29.920212765957448,46.875
1,0.01926327963369061,49.85795454545455,25.961538461538463,42.1875
1,0.020141904251744048,49.59239130434783,28.355263157894733,43.75
1,0.021014624397562007,49.674479166666664,35.08376288659794,51.5625
1,0.02188437386895671,49.8125,38.4765625,53.125
1,0.022760088245073955,49.75961538461539,37.465832632464256,48.4375
1,0.02363133445532635,50.11574074074074,54.538690476190474,59.375
1,0.024500673994271444,50.502232142857146,56.15187832912811,60.9375
1,0.025370729993088075,50.70043103448276,53.42307692307693,56.25
1,0.02623766999353062,51.354166666666664,69.80078659370726,70.3125
1,0.02711011522045039,51.5625,57.65705600589537,57.8125
1,0.02798125110190324,51.7578125,54.5933734939759,57.8125
1,0.028852882258819813,51.79924242424242,52.938988095238095,53.125
1,0.029724808729658225,51.7922794117647,51.503009088676,51.5625
1,0.030598948022933923,51.875,54.63217338217339,54.6875
1,0.03146969338860175,52.25694444444444,65.49019607843137,65.625
1,0.03233982118392231,52.576013513513516,64.03612062637632,64.0625
1,0.03320914612273977,52.87828947368421,64.55974842767296,64.0625
1,0.034080400385639885,52.96474358974359,56.770833333333336,56.25
1,0.03495142518570929,53.1640625,61.08086616099829,60.9375
1,0.03582037842333919,53.50609756097561,66.90372498146775,67.1875
1,0.03668722969414008,53.83184523809524,67.11524345485687,67.1875
1,0.03755939330416496,53.77906976744186,51.47970085470086,51.5625
1,0.03842986457877689,53.72869318181818,51.52701465201465,51.5625
1,0.039299858940972224,53.99305555555556,65.28799019607843,65.625
1,0.040171562646976626,53.974184782608695,52.1551724137931,53.125
1,0.041042634784573255,53.9561170212766,51.636904761904766,53.125
1,0.04191655138827333,53.938802083333336,53.125,53.125
1,0.042780622012085386,54.08163265306123,61.005065480602916,60.9375
1,0.04365356123507625,54.125,56.07843137254902,56.25
1,0.04451999670327312,54.28921568627451,62.353372434017594,62.5
1,0.04538926715501631,54.32692307692308,56.29276637341154,56.25
1,0.04624306816946377,54.805424528301884,79.7437106918239,79.6875
1,0.04710629755499387,54.861111111111114,57.78153290922437,57.8125
1,0.047974899636976646,54.88636363636363,56.46383186705768,56.25
1,0.04884087595373693,55.050223214285715,63.93008474576271,64.0625
1,0.049714679970885765,54.96162280701754,50.0,50.0
1,0.05057891375488705,55.064655172413794,60.88952345860967,60.9375
1,0.051436429824491946,55.24364406779661,66.0314039408867,65.625
1,0.05229929947491848,55.338541666666664,60.90882676780034,60.9375
1,0.05315986087526938,55.48155737704918,65.2708592777086,64.0625
1,0.05401142957535657,55.67036290322581,67.21158551504772,67.1875
1,0.054880893290644946,55.53075396825397,46.4039408866995,46.875
1,0.05574504067801466,55.56640625,56.71793921423276,57.8125
1,0.056606399365747816,55.64903846153846,59.974315068493155,60.9375
1,0.057465992717429845,55.77651515151515,64.00106837606839,64.0625
1,0.058330620102810135,55.76026119402985,54.76495726495727,54.6875
1,0.05919340681849104,55.6985294117647,50.35613207547169,51.5625
1,0.060037011600504016,56.00090579710145,76.24585482682387,76.5625
1,0.060911195597263296,55.91517857142857,48.80952380952381,50.0
1,0.06174961921542582,56.07394366197183,66.81973848069738,67.1875
1,0.06260036910423125,56.14149305555556,60.849937733499374,60.9375
1,0.06345331909680607,56.207191780821915,60.29093455564043,60.9375
1,0.06430508354396532,56.35557432432432,66.16184003152088,67.1875
1,0.06517436829480258,56.291666666666664,51.26504544338001,51.5625
1,0.06602899489378689,56.29111842105263,56.25,56.25
1,0.0668766110984966,56.35146103896104,60.06534016285789,60.9375
1,0.0677218720918954,56.47035256410256,64.765625,65.625
1,0.0686005920623288,56.36867088607595,45.535714285714285,48.4375
1,0.06945103278966865,56.4453125,59.65909090909091,62.5
1,0.07028950141234831,56.46219135802469,56.528301886792455,57.8125
1,0.07109950053872484,56.59298780487805,66.55188679245283,67.1875
1,0.07195293045405185,56.607680722891565,54.5933734939759,57.8125
1,0.07278970681657695,56.69642857142857,60.17988331892826,64.0625
1,0.07362235307392448,56.67279411764706,50.76890896921018,54.6875
1,0.07444596832448785,56.758720930232556,62.297248489624366,64.0625
1,0.07527570742549318,56.80675287356322,56.67322161422709,60.9375
1,0.07619942604291319,56.72940340909091,46.996996996997,50.0
1,0.07705963545977468,56.741573033707866,55.63745330012453,57.8125
1,0.07796474418254813,56.701388888888886,49.42307692307693,53.125
1,0.07881213077391037,56.74793956043956,60.14943960149439,60.9375
1,0.07966677114518002,56.79347826086956,60.45005505260582,60.9375
1,0.0805534827287751,56.75403225806452,53.125,53.125
1,0.0814037552536136,56.798537234042556,61.465241955293536,60.9375
1,0.08224877143147016,56.8421052631579,61.005065480602916,60.9375
1,0.08311602518414006,56.852213541666664,58.1627358490566,57.8125
1,0.08396532363963849,56.829896907216494,53.82536446750679,54.6875
1,0.08484837013964701,56.776147959183675,47.99631878067683,51.5625
1,0.08572443537037781,56.69191919191919,40.58137808137808,48.4375
1,0.0865442394608199,56.796875,63.76689189189189,67.1875
1,0.08737335971208533,56.853341584158414,55.65789473684211,62.5
1,0.08824419884970694,56.84742647058823,52.96875000000001,56.25
1,0.08906335790048946,56.887135922330096,54.359407484407484,60.9375
1,0.08988099748438055,56.98617788461539,60.38727795193313,67.1875
1,0.09072605482857636,57.00892857142857,53.9313399778516,59.375
1,0.09156075917711162,57.04599056603774,54.64062938043174,60.9375
1,0.09241742550423651,56.9947429906542,39.04761904761905,51.5625
1,0.09324692332684392,57.045717592592595,57.01827242524917,62.5
1,0.0940911498184156,57.03841743119266,47.13541666666667,56.25
1,0.09492014724798876,57.07386363636363,52.79244263385434,60.9375
1,0.09578003501049195,57.024211711711715,45.71819425444596,51.5625
1,0.09661391219406416,57.045200892857146,54.42621816168328,59.375
1,0.0974477461793206,57.07964601769911,55.59186833765485,60.9375
1,0.09830505378318555,57.05866228070175,51.537433155080215,54.6875
1,0.09915119153682632,57.05163043478261,52.23958333333334,56.25
1,0.1000086431099911,57.03125,52.555817610062896,54.6875
1,0.10083040143504288,57.06463675213675,57.559404283801875,60.9375
1,0.10165202534861034,57.08421610169491,56.297348484848484,59.375
1,0.10249329734631259,57.10346638655462,59.097018572825036,59.375
1,0.1033290277677353,57.083333333333336,54.18662490788504,54.6875
1,0.10414839227392216,57.10227272727273,58.77463054187192,59.375
1,0.10497514768080278,57.184938524590166,67.21153846153847,67.1875
1,0.10576119371736893,57.266260162601625,67.19551282051282,67.1875
1,0.10656855029590202,57.321068548387096,63.22972370766489,64.0625
1,0.10738199572972577,57.3625,62.5,62.5
1,0.10816698656840758,57.44047619047619,67.16346153846153,67.1875
1,0.10896193469413604,57.50492125984252,64.63782051282053,65.625
1,0.109784134334386,57.568359375,65.42179802955665,65.625
1,0.11058277614188916,57.594476744186046,60.889804639804645,60.9375
1,0.11137559046648969,57.71634615384615,73.27437975927292,73.4375
1,0.11217707132149224,57.717080152671755,56.58312577833126,57.8125
1,0.11302286394015708,57.71780303030303,56.01427279772668,57.8125
1,0.11387202226453358,57.69501879699248,53.57020547945205,54.6875
1,0.1146619531391847,57.824160447761194,75.0,75.0
1,0.11551416860987442,57.800925925925924,54.7207609493516,54.6875
1,0.11634626886760345,57.82398897058823,60.90882676780034,60.9375
1,0.1171276391004071,57.8353102189781,59.21568627450981,59.375
1,0.11794997563566824,57.92572463768116,70.05575117370893,70.3125
1,0.11874263108980776,57.981115107913666,65.625,65.625
1,0.11962159730569281,57.957589285714285,54.63217338217339,54.6875
1,0.12042653206923995,58.03413120567376,69.17892156862744,68.75
1,0.1212465139952573,58.02156690140845,55.99137931034483,56.25
1,0.12208579495699719,58.03103146853147,58.81740196078431,59.375
1,0.12289305821512685,58.083767361111114,65.625,65.625
1,0.1236933238729082,58.178879310344826,71.875,71.875
1,0.12434020382587356,58.27268835616438,71.54248768472907,71.875
1,0.12511975348296792,58.301445578231295,62.142099681866384,62.5
1,0.12591075912268476,58.31925675675676,60.92796092796093,60.9375
1,0.12668339569460263,58.43120805369127,75.0,75.0
1,0.12742865612410537,58.5,68.68890518084066,68.75
1,0.12814559953080285,58.54718543046358,65.42179802955665,65.625
1,0.12896707450801675,58.573190789473685,62.27832512315271,62.5
1,0.1297280996134787,58.63970588235294,68.8423645320197,68.75
1,0.1304514617329896,58.685064935064936,65.59139784946237,65.625
1,0.13123523835280929,58.75,68.5935935935936,68.75
1,0.13192883946678854,58.854166666666664,75.0733137829912,75.0
