epoch,train_loss,train_acc,f1,recall,val_acc,val_loss
1,0.6532527086409655,61.568062517267236,61.13241979464588,61.56806251726724,72.60814651089359,13.374225527048111
2,0.4511427226090672,79.46086750601887,79.44975947800717,79.46086750601886,80.5020524155352,10.720144003629684
3,0.4112183761717093,81.99076449461262,81.98371375269473,81.99076449461262,82.9491632459741,9.929408848285675
4,0.393247908564529,83.02877215139914,83.02153733974701,83.02877215139914,82.85443637511841,9.742791295051575
5,0.3758567917828608,84.05493941666337,84.0503650713388,84.05493941666337,84.46479317966529,9.21095860004425
6,0.3653253292796588,84.49106050440068,84.4863344076299,84.49106050440068,84.90685191032523,8.96521544456482
7,0.3562120748589737,84.95086237518254,84.9474323806571,84.95086237518254,84.40164193242816,9.119045913219452
8,0.3447118159195389,85.50144058096855,85.49941398132535,85.50144058096855,85.90148405431007,8.517190754413605
9,0.33996421949128913,85.8132375577219,85.8114693703469,85.8132375577219,86.07514998421219,8.441619962453842
10,0.32920453930744015,86.34013498046335,86.33914764870023,86.34013498046336,86.46984527944427,8.275206476449966
11,0.3214870336079838,86.65785215297785,86.65737637235725,86.65785215297785,86.6277233975371,8.065259754657745
12,0.3151518337503828,87.04858507321309,87.04833457866069,87.04858507321309,86.95926744553205,8.007067933678627
13,0.3117750670121174,87.19461656865454,87.19447242498954,87.19461656865454,87.03820650457847,7.920114114880562
14,0.3088142918516891,87.30118009235505,87.30099034571263,87.30118009235505,86.99084306915061,7.980130553245544
15,0.30022523100628995,87.7392745786794,87.73937308550603,87.7392745786794,87.02241869276918,7.9444320499897
16,0.2993184384523016,87.78466274618147,87.78465186211687,87.78466274618147,87.44868961161983,7.669971406459808
17,0.29506699326965546,87.93464103879701,87.934602754478,87.93464103879701,86.75402589201137,7.854102551937103
18,0.29023331223112164,88.2602518056597,88.26048372110353,88.2602518056597,87.03820650457847,7.749266564846039
19,0.28659523082802996,88.46943205588664,88.46960918722937,88.46943205588664,88.03283864856331,7.503417462110519
20,0.28405322751613576,88.64703792872085,88.64722294264809,88.64703792872083,87.9381117777076,7.489054262638092
21,0.281743737784299,88.65887832024312,88.65903416824045,88.65887832024312,87.27502368171771,7.830507412552834
22,0.27718762692176935,89.0002762758022,89.000549385094,89.00027627580218,88.1433533312283,7.343497231602669
23,0.27433064143465025,89.15025456841772,89.15055478268839,89.15025456841774,88.20650457846543,7.3204595297575
24,0.2703913040082864,89.18577574298457,89.18604855918933,89.18577574298456,86.89611619829492,8.259252905845642
25,0.2697033996533866,89.27457867940167,89.27485839040287,89.27457867940166,88.28544363751185,7.307798504829407
26,0.2635970310580851,89.60413624343845,89.6044044812314,89.60413624343845,87.89074834227976,7.376026809215546
27,0.26209781499523105,89.72846035442238,89.72878279690235,89.7284603544224,87.9538995895169,7.437248528003693
28,0.2573256249530147,90.01854994671824,90.01883981869476,90.01854994671824,88.28544363751185,7.226830035448074
29,0.2555977131682213,90.13103366617989,90.13134196266947,90.13103366617989,87.81180928323334,7.424463331699371
