epoch,train_loss,train_acc,f1,recall,val_acc,val_loss
1,0.8205238354928566,65.84441725539725,65.84521432108234,65.84441725539725,49.87369750552573,169.6307258605957
2,0.6328683665605507,73.708410624778,73.70916927630905,73.708410624778,49.87369750552573,127.5506362915039
3,0.5570529485591734,76.55010459012512,76.55083239077094,76.55010459012512,49.93684875276287,104.35217905044556
4,0.5064167172619791,78.21959979476655,78.22020737346172,78.21959979476655,50.23681717713925,75.89330220222473
5,0.4686984145882154,79.67596795200694,79.67659968711422,79.67596795200694,51.02620776760341,59.81641697883606
6,0.43824216889010537,80.7534435805344,80.75391151680465,80.7534435805344,52.1629302178718,49.75459063053131
7,0.41691993402712274,81.69278130796859,81.69329470192432,81.69278130796859,54.010104199557944,42.25064301490784
8,0.4023500617706414,82.33216245017168,82.33271311509773,82.33216245017168,56.47300284180613,36.83836793899536
9,0.38477389258567735,83.27742037336701,83.27779910402566,83.27742037336702,58.0991474581623,32.000813245773315
10,0.37514630230990326,83.6069779374038,83.60744886875527,83.6069779374038,60.198926428796966,28.857085525989532
11,0.36554186038597664,84.1023009827525,84.10279833540996,84.1023009827525,61.825071045153145,26.971119701862335
12,0.35719387383774076,84.54631566483799,84.54674901857906,84.54631566483798,61.982949163245976,27.225863695144653
13,0.35288775576786563,84.82851166278564,84.82898584702116,84.82851166278564,62.093463845910954,26.929971754550934
14,0.34466112374958363,85.13241504519083,85.13284118747957,85.13241504519083,63.86169876855068,24.80369943380356
15,0.3382107276808132,85.41658444172553,85.41703670074929,85.41658444172555,66.05620461004105,22.515429139137268
16,0.33330490507862787,85.83494494217942,85.83532312211486,85.83494494217942,65.32996526681401,23.379131615161896
17,0.33104040872569035,85.87046611674626,85.87089617674182,85.87046611674626,65.14051152510262,24.14206087589264
18,0.325631963484215,86.20397047795714,86.2043919595482,86.20397047795714,65.0615724660562,24.256361663341522
19,0.32056093366459165,86.35592216915973,86.35629545207121,86.35592216915973,67.96652983896432,21.547467470169067
20,0.31847692672351396,86.578916209496,86.57933337916921,86.57891620949599,66.64035364698452,22.50618052482605
21,0.3149017993398387,86.73284129928562,86.73324005239839,86.73284129928564,65.83517524471108,23.607553124427795
22,0.3088318934344282,86.85124521450842,86.85161581767741,86.85124521450842,69.08746447742342,20.538216590881348
23,0.30583230383468396,87.01701069582035,87.01741704314566,87.01701069582035,68.99273760656773,20.88596946001053
24,0.3047965442140897,87.129494415282,87.12988898932733,87.129494415282,68.02968108620145,22.133084297180176
25,0.3014630015299778,87.37024904290169,87.37064575435056,87.37024904290168,68.0770445216293,22.19416218996048
26,0.2993430556221442,87.51628053834314,87.51666237967977,87.51628053834314,68.61383012314494,21.5240198969841
27,0.29519820190740353,87.55574851008407,87.55608898278649,87.55574851008406,68.28228607514998,21.95098340511322
28,0.29513264394769767,87.89714646564313,87.89751621912588,87.89714646564313,69.22955478370697,21.085080862045288
29,0.28942255961774577,88.11422031021826,88.11458254333483,88.11422031021826,70.8083359646353,19.8211886882782
30,0.2912174737212634,88.02936417097526,88.02973478729909,88.02936417097526,70.38206504578466,20.07997739315033
31,0.2871962373304849,87.99581639499546,87.99617119469102,87.99581639499546,70.23997473950111,20.276963591575623
32,0.2848076562237258,88.19710305087422,88.19747378560605,88.19710305087422,71.39248500157878,19.619108021259308
33,0.27943622335942103,88.50495323045348,88.50528636766089,88.50495323045348,69.35585727818125,21.619439005851746
34,0.2819977675122444,88.2937995816395,88.2941436564466,88.2937995816395,69.13482791285128,21.95350283384323
35,0.2797793344114766,88.44969807001618,88.45003946505331,88.44969807001618,70.72939690558889,20.365370512008667
36,0.2775548640074152,88.44377787425505,88.44405516854933,88.44377787425505,70.68203347016103,20.300338566303253
37,0.2741406005289819,88.60362315980582,88.60397878395973,88.60362315980582,70.9977897063467,19.883658707141876
38,0.2751101777710096,88.59572956545763,88.59607797657402,88.59572956545763,70.6188822229239,20.390419840812683
39,0.2692552852359685,89.03777084895607,89.0380885446105,89.03777084895607,71.01357751815598,20.126627385616302
40,0.26968363830537506,88.9627817026483,88.96312312857678,88.9627817026483,69.16640353646984,22.13409811258316
41,0.2715851216755732,88.90949994079804,88.90983750932305,88.90949994079804,69.4821597726555,21.64105898141861
42,0.2680775271822708,89.03777084895607,89.03810729186729,89.03777084895607,70.08209662140827,21.03916573524475
43,0.2663198916448487,89.29036586809804,89.29065088712164,89.29036586809804,70.49257972844964,20.639139592647552
44,0.26220502019530595,89.38114220310219,89.38146582528385,89.38114220310219,70.5241553520682,20.996607840061188
45,0.263871386571966,89.36732841299286,89.36764648199525,89.36732841299285,71.70824123776444,19.673308730125427
46,0.26168426961609814,89.29431266527213,89.29460298223164,89.29431266527213,70.93463845910956,20.287701904773712
47,0.26117493723980106,89.36535501440581,89.36565476840312,89.36535501440581,71.7556046731923,19.421298265457153
48,0.26033183029203705,89.36140821723171,89.36173840549161,89.36140821723171,71.69245342595516,19.601631700992584
49,0.25936643320201624,89.45218455223586,89.45250755352382,89.45218455223586,71.58193874329018,19.515923976898193
50,0.2565060899113164,89.58242885898093,89.58273446952062,89.58242885898093,72.98705399431638,18.294528901576996
51,0.257150766223368,89.64952441094051,89.64982563490497,89.64952441094051,73.14493211240922,18.31421786546707
52,0.25476909263266456,89.64952441094051,89.64982041141212,89.64952441094051,73.46068834859489,18.377363622188568
53,0.254226156331674,89.73043375300944,89.73072248487136,89.73043375300944,73.27123460688348,18.42579597234726
54,0.25031837376982274,89.95934798910685,89.95964196758634,89.95934798910685,72.4976318282286,19.112219214439392
55,0.25503283076816136,89.80147610214311,89.80174115251467,89.80147610214311,73.14493211240922,18.428373634815216
56,0.25204499065876007,89.85673126258041,89.85703052059341,89.85673126258041,72.15029996842438,19.841890335083008
57,0.24927608006530338,90.07380510715555,90.07406488897732,90.07380510715555,72.29239027470793,19.540080308914185
58,0.24905130733745268,89.94158740182343,89.94189739013902,89.94158740182343,72.05557309756868,19.821467518806458
59,0.2476239199138651,89.9021194300825,89.90237319401749,89.90211943008248,71.51878749605305,20.43810087442398
60,0.24713658172674854,90.07577850574259,90.07603733544609,90.07577850574259,72.05557309756868,19.822011291980743
61,0.2494243864308704,90.07577850574259,90.07608018523116,90.07577850574259,71.77139248500158,20.065604269504547
62,0.24672774812488846,90.03039033824052,90.03068857220491,90.03039033824052,72.2292390274708,19.572379291057587
